850 4.250000 0.435160 -1475.841136 -1308.739675 -1308.739675
860 4.300000 0.445908 -1479.996091 -1308.767565 -1308.767565
870 4.350000 0.439765 -1477.606894 -1308.737254 -1308.737254
880 4.400000 0.469239 -1488.950776 -1308.762812 -1308.762812
890 4.450000 0.483971 -1494.611471 -1308.766553 -1308.766553
900 4.500000 0.443867 -1479.182103 -1308.737019 -1308.737019
910 4.550000 0.447974 -1480.787081 -1308.765175 -1308.765175
920 4.600000 0.444737 -1479.529112 -1308.750249 -1308.750249
930 4.650000 0.451970 -1482.319264 -1308.762719 -1308.762719
940 4.700000 0.439127 -1477.374370 -1308.749675 -1308.749675
950 4.750000 0.439770 -1477.647739 -1308.775997 -1308.775997
960 4.800000 0.410665 -1466.435343 -1308.740071 -1308.740071
970 4.850000 0.407578 -1465.258845 -1308.748712 -1308.748712
980 4.900000 0.435569 -1476.016067 -1308.757676 -1308.757676
990 4.950000 0.449857 -1481.503888 -1308.758713 -1308.758713
1000 5.000000 0.451755 -1482.217717 -1308.743723 -1308.743723
1010 5.050000 0.468382 -1488.607713 -1308.749133 -1308.749133
1020 5.100000 0.462502 -1486.340572 -1308.739726 -1308.739726
1030 5.150000 0.451624 -1482.169447 -1308.745729 -1308.745729
1040 5.200000 0.435661 -1476.028165 -1308.734429 -1308.734429
1050 5.250000 0.454901 -1483.443960 -1308.761794 -1308.761794
1060 5.300000 0.443232 -1478.946167 -1308.745199 -1308.745199
1070 5.350000 0.429296 -1473.593521 -1308.743779 -1308.743779
1080 5.400000 0.440315 -1477.821502 -1308.740466 -1308.740466
1090 5.450000 0.451052 -1481.937867 -1308.734050 -1308.734050
1100 5.500000 0.461259 -1485.870808 -1308.747184 -1308.747184
1110 5.550000 0.460963 -1485.754597 -1308.744615 -1308.744615
1120 5.600000 0.464943 -1487.277502 -1308.739440 -1308.739440
1130 5.650000 0.468272 -1488.569328 -1308.752852 -1308.752852
1140 5.700000 0.439644 -1477.563869 -1308.740407 -1308.740407
1150 5.750000 0.423858 -1471.507335 -1308.745985 -1308.745985
1160 5.800000 0.421739 -1470.697744 -1308.749793 -1308.749793
1170 5.850000 0.438198 -1477.027541 -1308.759442 -1308.759442
1180 5.900000 0.446847 -1480.339325 -1308.750099 -1308.750099
1190 5.950000 0.460383 -1485.541087 -1308.753920 -1308.753920
1200 6.000000 0.450030 -1481.566120 -1308.754691 -1308.754691
1210 6.050000 0.431905 -1474.577734 -1308.726330 -1308.726330
1220 6.100000 0.467072 -1488.108419 -1308.752755 -1308.752755
1230 6.150000 0.458790 -1484.929924 -1308.754625 -1308.754625
1240 6.200000 0.436503 -1476.356519 -1308.739540 -1308.739540
