10 0.050000 12.790880 nan nan nan
20 0.100000 19.616095 nan nan nan
30 0.150000 19.276105 nan nan nan
40 0.200000 11.818537 nan nan nan
50 0.250000 13.429527 nan nan nan
60 0.300000 10.647628 nan nan nan
70 0.350000 16.198114 nan nan nan
80 0.400000 18.614352 nan nan nan
90 0.450000 15.521899 nan nan nan
100 0.500000 11.389503 nan nan nan
110 0.550000 13.228263 nan nan nan
120 0.600000 15.776879 nan nan nan
130 0.650000 15.878897 nan nan nan
140 0.700000 15.692331 nan nan nan
150 0.750000 13.713426 nan nan nan
160 0.800000 13.794876 nan nan nan
170 0.850000 13.545159 nan nan nan
180 0.900000 14.714681 nan nan nan
190 0.950000 16.233307 nan nan nan
200 1.000000 16.134653 nan nan nan
210 1.050000 13.925359 nan nan nan
220 1.100000 13.052825 nan nan nan
230 1.150000 14.517923 nan nan nan
240 1.200000 15.235199 nan nan nan
250 1.250000 15.501674 nan nan nan
260 1.300000 14.721856 nan nan nan
270 1.350000 14.140067 nan nan nan
280 1.400000 14.119565 nan nan nan
290 1.450000 14.583462 nan nan nan
300 1.500000 14.966213 nan nan nan
310 1.550000 15.200334 nan nan nan
320 1.600000 14.561492 nan nan nan
330 1.650000 13.804293 nan nan nan
340 1.700000 14.187464 nan nan nan
350 1.750000 14.859501 nan nan nan
360 1.800000 15.270098 nan nan nan
370 1.850000 14.805676 nan nan nan
380 1.900000 14.182072 nan nan nan
390 1.950000 14.107572 nan nan nan
400 2.000000 14.798572 nan nan nan
410 2.050000 14.852782 nan nan nan
420 2.100000 14.629762 nan nan nan
430 2.150000 14.398968 nan nan nan
440 2.200000 14.667000 nan nan nan
450 2.250000 14.483771 nan nan nan
460 2.300000 14.345862 nan nan nan
470 2.350000 14.880111 nan nan nan
480 2.400000 14.652480 nan nan nan
490 2.450000 14.553804 nan nan nan
500 2.500000 14.753158 nan nan nan
510 2.550000 14.556125 nan nan nan
520 2.600000 14.815912 nan nan nan
530 2.650000 14.615996 nan nan nan
540 2.700000 14.419268 nan nan nan
550 2.750000 14.610834 nan nan nan
560 2.800000 14.514361 nan nan nan
570 2.850000 14.466818 nan nan nan
580 2.900000 15.001638 nan nan nan
590 2.950000 14.775623 nan nan nan
600 3.000000 14.429558 nan nan nan
610 3.050000 14.125537 nan nan nan
620 3.100000 14.208710 nan nan nan
630 3.150000 14.739836 nan nan nan
640 3.200000 14.676957 nan nan nan
650 3.250000 14.733771 nan nan nan
660 3.300000 14.553225 nan nan nan
670 3.350000 14.465293 nan nan nan
680 3.400000 14.703223 nan nan nan
690 3.450000 14.723204 nan nan nan
700 3.500000 14.224674 nan nan nan
710 3.550000 14.264193 nan nan nan
720 3.600000 14.609650 nan nan nan
730 3.650000 14.688991 nan nan nan
740 3.700000 13.941446 nan nan nan
750 3.750000 14.312984 nan nan nan
760 3.800000 14.666585 nan nan nan
770 3.850000 14.272697 nan nan nan
780 3.900000 14.283601 nan nan nan
790 3.950000 14.032544 nan nan nan
800 4.000000 14.329607 nan nan nan
810 4.050000 14.287303 nan nan nan
820 4.100000 14.708505 nan nan nan
830 4.150000 14.399559 nan nan nan
840 4.200000 14.221069 nan nan nan
850 4.250000 14.414738 nan nan nan
860 4.300000 14.319475 nan nan nan
870 4.350000 14.358171 nan nan nan
880 4.400000 14.822611 nan nan nan
890 4.450000 15.064989 nan nan nan
900 4.500000 14.498918 nan nan nan
910 4.550000 14.044146 nan nan nan
920 4.600000 14.420481 nan nan nan
930 4.650000 14.776565 nan nan nan
940 4.700000 14.608105 nan nan nan
950 4.750000 14.776358 nan nan nan
960 4.800000 14.575984 nan nan nan
970 4.850000 14.707624 nan nan nan
980 4.900000 15.009428 nan nan nan
990 4.950000 14.559706 nan nan nan
1000 5.000000 14.536801 nan nan nan
1010 5.050000 14.942966 nan nan nan
1020 5.100000 14.877374 nan nan nan
1030 5.150000 14.688803 nan nan nan
1040 5.200000 14.524801 nan nan nan
1050 5.250000 14.548895 nan nan nan
1060 5.300000 14.871208 nan nan nan
1070 5.350000 14.716230 nan nan nan
1080 5.400000 14.748733 nan nan nan
1090 5.450000 14.549673 nan nan nan
1100 5.500000 14.578234 nan nan nan
1110 5.550000 14.334983 nan nan nan
1120 5.600000 14.227068 nan nan nan
1130 5.650000 14.748755 nan nan nan
1140 5.700000 14.808033 nan nan nan
1150 5.750000 14.986812 nan nan nan
1160 5.800000 14.583666 nan nan nan
1170 5.850000 14.543371 nan nan nan
1180 5.900000 14.766865 nan nan nan
1190 5.950000 14.351486 nan nan nan
1200 6.000000 13.970535 nan nan nan
1210 6.050000 14.343026 nan nan nan
1220 6.100000 14.935986 nan nan nan
1230 6.150000 14.456984 nan nan nan
1240 6.200000 14.226581 nan nan nan
1250 6.250000 14.724786 nan nan nan
1260 6.300000 14.445559 nan nan nan
1270 6.350000 14.674640 nan nan nan
1280 6.400000 14.605687 nan nan nan
1290 6.450000 14.688676 nan nan nan
1300 6.500000 14.779585 nan nan nan
1310 6.550000 14.656452 nan nan nan
1320 6.600000 14.501966 nan nan nan
1330 6.650000 14.714637 nan nan nan
1340 6.700000 14.911331 nan nan nan
1350 6.750000 14.585150 nan nan nan
1360 6.800000 14.542359 nan nan nan
1370 6.850000 14.481183 nan nan nan
1380 6.900000 14.519362 nan nan nan
1390 6.950000 14.731136 nan nan nan
1400 7.000000 14.642974 nan nan nan
1410 7.050000 14.387080 nan nan nan
1420 7.100000 14.601645 nan nan nan
1430 7.150000 14.468330 nan nan nan
1440 7.200000 14.307689 nan nan nan
